,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},34525884.57931672
1,{'symbol': 'USDT'},{'symbol': 'WETH'},40705795.46571463
2,{'symbol': 'USDC'},{'symbol': 'WETH'},49101244.03798983
3,{'symbol': 'WETH'},{'symbol': 'USDC'},40636738.4901542
4,{'symbol': 'SHIB'},{'symbol': 'WETH'},9796624.484692648
5,{'symbol': 'WETH'},{'symbol': 'SHIB'},9885624.738557396
6,{'symbol': 'FEI'},{'symbol': 'WETH'},46537725.71934972
7,{'symbol': 'WETH'},{'symbol': 'FEI'},20213128.25651415
8,{'symbol': 'DAI'},{'symbol': 'WETH'},13670098.943682725
9,{'symbol': 'WETH'},{'symbol': 'DAI'},10973641.72580447
10,{'symbol': 'WBTC'},{'symbol': 'WETH'},8079962.482601028
11,{'symbol': 'WETH'},{'symbol': 'WBTC'},5349638.334882137
12,{'symbol': 'WETH'},{'symbol': 'TRU'},1391680.8461381726
13,{'symbol': 'TRU'},{'symbol': 'WETH'},1244307.6613032615
14,{'symbol': 'KISHU'},{'symbol': 'WETH'},3393609.0327158067
15,{'symbol': 'WETH'},{'symbol': 'KISHU'},3328641.645176476
16,{'symbol': 'LEASH'},{'symbol': 'WETH'},5659720.875557439
17,{'symbol': 'WETH'},{'symbol': 'LEASH'},6117033.082735508
18,{'symbol': 'ELON'},{'symbol': 'WETH'},1550429.4455655664
19,{'symbol': 'WETH'},{'symbol': 'ELON'},1100622.7876674572
20,{'symbol': 'UNI'},{'symbol': 'WETH'},7455946.215715395
21,{'symbol': 'WETH'},{'symbol': 'UNI'},6565939.483699113
22,{'symbol': 'LINK'},{'symbol': 'WETH'},5997907.043807047
23,{'symbol': 'WETH'},{'symbol': 'LINK'},6848366.986139537
24,{'symbol': 'AKITA'},{'symbol': 'WETH'},512119.8264042668
25,{'symbol': 'WETH'},{'symbol': 'AKITA'},522497.4122335314
26,{'symbol': 'MATIC'},{'symbol': 'WETH'},2373868.1401679614
27,{'symbol': 'WETH'},{'symbol': 'MATIC'},1992298.145614676
28,{'symbol': 'TEND'},{'symbol': 'WETH'},2560275.3043392217
29,{'symbol': 'WETH'},{'symbol': 'TEND'},5102602.110918061
30,{'symbol': 'eRSDL'},{'symbol': 'WETH'},1266804.9280865595
31,{'symbol': 'WETH'},{'symbol': 'eRSDL'},1890118.2946690265
32,{'symbol': 'FEG'},{'symbol': 'WETH'},1944929.90567488
33,{'symbol': 'WETH'},{'symbol': 'FEG'},1764936.302603861
34,{'symbol': 'WETH'},{'symbol': 'HOKK'},2561516.6234180867
35,{'symbol': 'HOKK'},{'symbol': 'WETH'},2521828.697706779
36,{'symbol': 'USDC'},{'symbol': 'USDT'},1464920.9515157463
37,{'symbol': 'USDT'},{'symbol': 'USDC'},1397901.2593254596
38,{'symbol': 'LUSD'},{'symbol': 'WETH'},68516.11348525003
39,{'symbol': 'WETH'},{'symbol': 'LUSD'},48250.885290255
40,{'symbol': 'WDOGE'},{'symbol': 'WETH'},1036966.5728450044
41,{'symbol': 'WETH'},{'symbol': 'WDOGE'},570997.5108643015
42,{'symbol': 'MKR'},{'symbol': 'WETH'},1936069.6487758143
43,{'symbol': 'WETH'},{'symbol': 'MKR'},1504288.1610328404
44,{'symbol': 'AAVE'},{'symbol': 'WETH'},1692863.6200618895
45,{'symbol': 'WETH'},{'symbol': 'AAVE'},2090711.5447686585
46,{'symbol': 'ETH2x-FLI'},{'symbol': 'WETH'},1247116.3136059644
47,{'symbol': 'WETH'},{'symbol': 'ETH2x-FLI'},1470448.0600074665
48,{'symbol': 'CARDS'},{'symbol': 'WETH'},1120205.2555734338
49,{'symbol': 'WETH'},{'symbol': 'CARDS'},1282843.310349441
50,{'symbol': 'DPI'},{'symbol': 'WETH'},7379869.394637788
51,{'symbol': 'WETH'},{'symbol': 'DPI'},7391920.055117429
52,{'symbol': 'RAI'},{'symbol': 'WETH'},1633820.0406995222
53,{'symbol': 'WETH'},{'symbol': 'RAI'},722270.5335930941
54,{'symbol': 'HEX'},{'symbol': 'USDC'},2492858.476219088
55,{'symbol': 'USDC'},{'symbol': 'HEX'},2481394.9079861734
56,{'symbol': 'WETH'},{'symbol': 'SANSHU'},275492.57334276167
57,{'symbol': 'SANSHU'},{'symbol': 'WETH'},279923.42743676
58,{'symbol': 'WOO'},{'symbol': 'WETH'},1362211.2090500635
59,{'symbol': 'WETH'},{'symbol': 'WOO'},1406751.2177448214
60,{'symbol': 'WETH'},{'symbol': 'renBTC'},106071.2700783143
61,{'symbol': 'renBTC'},{'symbol': 'WETH'},411563.717537155
62,{'symbol': 'GLCH'},{'symbol': 'WETH'},670566.378679262
63,{'symbol': 'WETH'},{'symbol': 'GLCH'},644489.1585707421
64,{'symbol': '⚗️'},{'symbol': 'WETH'},3172652.531985688
65,{'symbol': 'WETH'},{'symbol': '⚗️'},2764723.5500505287
66,{'symbol': 'TEL'},{'symbol': 'WETH'},781240.0650184077
67,{'symbol': 'WETH'},{'symbol': 'TEL'},772651.7163175489
68,{'symbol': 'FRAX'},{'symbol': 'WETH'},1794017.250037738
69,{'symbol': 'WETH'},{'symbol': 'FRAX'},853508.5788081338
70,{'symbol': 'HEX'},{'symbol': 'WETH'},974774.506252526
71,{'symbol': 'WETH'},{'symbol': 'HEX'},885992.1822212734
72,{'symbol': 'ERN'},{'symbol': 'WETH'},403464.8302800217
73,{'symbol': 'WETH'},{'symbol': 'ERN'},407026.41390857904
74,{'symbol': '10SET'},{'symbol': 'WETH'},5346501.672753163
75,{'symbol': 'WETH'},{'symbol': '10SET'},4302802.95022204
76,{'symbol': 'STAK'},{'symbol': 'WETH'},215888.44523973716
77,{'symbol': 'WETH'},{'symbol': 'STAK'},186520.16788684827
78,{'symbol': 'PAID'},{'symbol': 'WETH'},661545.7245553603
79,{'symbol': 'WETH'},{'symbol': 'PAID'},682778.757187538
80,{'symbol': 'CoShi'},{'symbol': 'WETH'},86014.46324472461
81,{'symbol': 'WETH'},{'symbol': 'CoShi'},64109.50952091692
82,{'symbol': 'WETH'},{'symbol': 'VISR'},436024.621168015
83,{'symbol': 'VISR'},{'symbol': 'WETH'},306777.15293943894
84,{'symbol': 'SHIH'},{'symbol': 'WETH'},109147.77922849909
85,{'symbol': 'WETH'},{'symbol': 'SHIH'},100778.54810844458
86,{'symbol': 'POLS'},{'symbol': 'WETH'},532240.3394205858
87,{'symbol': 'WETH'},{'symbol': 'POLS'},368058.1640605516
88,{'symbol': 'SAND'},{'symbol': 'WETH'},932435.1332630216
89,{'symbol': 'WETH'},{'symbol': 'SAND'},678638.7462330763
90,{'symbol': 'PERP'},{'symbol': 'WETH'},591197.544727956
91,{'symbol': 'WETH'},{'symbol': 'PERP'},557850.1096751221
92,{'symbol': 'VSP'},{'symbol': 'WETH'},193756.66835452497
93,{'symbol': 'WETH'},{'symbol': 'VSP'},172811.7913861572
94,{'symbol': 'CEL'},{'symbol': 'WETH'},558854.7870738514
95,{'symbol': 'WETH'},{'symbol': 'CEL'},399565.3568775183
96,{'symbol': 'WETH'},{'symbol': 'AMPL'},304385.1081594253
97,{'symbol': 'AMPL'},{'symbol': 'WETH'},411319.4640140216
98,{'symbol': 'PUSSY'},{'symbol': 'WETH'},757098.676515186
99,{'symbol': 'WETH'},{'symbol': 'PUSSY'},968975.162575206
