,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},60815979.98581234
1,{'symbol': 'USDT'},{'symbol': 'WETH'},57853769.92409869
2,{'symbol': 'USDC'},{'symbol': 'WETH'},49927613.79561696
3,{'symbol': 'WETH'},{'symbol': 'USDC'},53842224.57820994
4,{'symbol': 'SHIB'},{'symbol': 'WETH'},7399368.771584936
5,{'symbol': 'WETH'},{'symbol': 'SHIB'},7289512.446807292
6,{'symbol': 'FEI'},{'symbol': 'WETH'},27049786.672915053
7,{'symbol': 'WETH'},{'symbol': 'FEI'},28872296.22358451
8,{'symbol': 'DAI'},{'symbol': 'WETH'},12048790.783538189
9,{'symbol': 'WETH'},{'symbol': 'DAI'},13072740.266442897
10,{'symbol': 'WBTC'},{'symbol': 'WETH'},7410695.522523187
11,{'symbol': 'WETH'},{'symbol': 'WBTC'},8664412.899150647
12,{'symbol': 'WETH'},{'symbol': 'TRU'},1861248.6806259288
13,{'symbol': 'TRU'},{'symbol': 'WETH'},1888138.608532576
14,{'symbol': 'KISHU'},{'symbol': 'WETH'},5014952.494234938
15,{'symbol': 'WETH'},{'symbol': 'KISHU'},4941206.299918302
16,{'symbol': 'LEASH'},{'symbol': 'WETH'},4918212.45122538
17,{'symbol': 'WETH'},{'symbol': 'LEASH'},4687790.643685076
18,{'symbol': 'ELON'},{'symbol': 'WETH'},4366066.109871259
19,{'symbol': 'WETH'},{'symbol': 'ELON'},4717956.417536215
20,{'symbol': 'UNI'},{'symbol': 'WETH'},7839138.564822831
21,{'symbol': 'WETH'},{'symbol': 'UNI'},8796013.500157919
22,{'symbol': 'LINK'},{'symbol': 'WETH'},8823773.254413648
23,{'symbol': 'WETH'},{'symbol': 'LINK'},8420278.550369145
24,{'symbol': 'AKITA'},{'symbol': 'WETH'},693332.7874176335
25,{'symbol': 'WETH'},{'symbol': 'AKITA'},602690.390887362
26,{'symbol': 'MATIC'},{'symbol': 'WETH'},5227508.49879624
27,{'symbol': 'WETH'},{'symbol': 'MATIC'},5107406.161642708
28,{'symbol': 'TEND'},{'symbol': 'WETH'},4157393.025316666
29,{'symbol': 'WETH'},{'symbol': 'TEND'},8283215.227769895
30,{'symbol': 'eRSDL'},{'symbol': 'WETH'},1249377.9681182697
31,{'symbol': 'WETH'},{'symbol': 'eRSDL'},1048498.4865545394
32,{'symbol': 'FEG'},{'symbol': 'WETH'},5729525.720168281
33,{'symbol': 'WETH'},{'symbol': 'FEG'},6385811.531701316
34,{'symbol': 'WETH'},{'symbol': 'HOKK'},1795804.8089359582
35,{'symbol': 'HOKK'},{'symbol': 'WETH'},1797360.1678260784
36,{'symbol': 'USDC'},{'symbol': 'USDT'},2833193.369760589
37,{'symbol': 'USDT'},{'symbol': 'USDC'},2781490.2948363177
38,{'symbol': 'LUSD'},{'symbol': 'WETH'},35472.542451142595
39,{'symbol': 'WETH'},{'symbol': 'LUSD'},44419.08687810859
40,{'symbol': 'WDOGE'},{'symbol': 'WETH'},284521.6604156874
41,{'symbol': 'WETH'},{'symbol': 'WDOGE'},21788.960067232885
42,{'symbol': 'MKR'},{'symbol': 'WETH'},1061281.7317059585
43,{'symbol': 'WETH'},{'symbol': 'MKR'},905538.461581895
44,{'symbol': 'AAVE'},{'symbol': 'WETH'},1663526.5537189648
45,{'symbol': 'WETH'},{'symbol': 'AAVE'},1169610.220290865
46,{'symbol': 'ETH2x-FLI'},{'symbol': 'WETH'},2380831.7442429173
47,{'symbol': 'WETH'},{'symbol': 'ETH2x-FLI'},2279530.473738753
48,{'symbol': 'CARDS'},{'symbol': 'WETH'},2205948.7812203835
49,{'symbol': 'WETH'},{'symbol': 'CARDS'},2143598.8926142734
50,{'symbol': 'DPI'},{'symbol': 'WETH'},2720402.454349935
51,{'symbol': 'WETH'},{'symbol': 'DPI'},2438419.933893609
52,{'symbol': 'RAI'},{'symbol': 'WETH'},1043338.6143997376
53,{'symbol': 'WETH'},{'symbol': 'RAI'},1396745.9048961634
54,{'symbol': 'HEX'},{'symbol': 'USDC'},3706184.899715416
55,{'symbol': 'USDC'},{'symbol': 'HEX'},3903740.1353287967
56,{'symbol': 'WETH'},{'symbol': 'SANSHU'},381414.3238830294
57,{'symbol': 'SANSHU'},{'symbol': 'WETH'},432702.4846166775
58,{'symbol': 'WOO'},{'symbol': 'WETH'},1490258.5101664094
59,{'symbol': 'WETH'},{'symbol': 'WOO'},1378135.7851404063
60,{'symbol': 'WETH'},{'symbol': 'renBTC'},414482.08156677993
61,{'symbol': 'renBTC'},{'symbol': 'WETH'},288920.79560955294
62,{'symbol': 'GLCH'},{'symbol': 'WETH'},1753121.0290534785
63,{'symbol': 'WETH'},{'symbol': 'GLCH'},1721794.264769402
64,{'symbol': '⚗️'},{'symbol': 'WETH'},4382874.977086065
65,{'symbol': 'WETH'},{'symbol': '⚗️'},3466620.132146971
66,{'symbol': 'TEL'},{'symbol': 'WETH'},1055677.8011593258
67,{'symbol': 'WETH'},{'symbol': 'TEL'},1039069.499913164
68,{'symbol': 'FRAX'},{'symbol': 'WETH'},983764.2064595588
69,{'symbol': 'WETH'},{'symbol': 'FRAX'},1320849.1411737
70,{'symbol': 'HEX'},{'symbol': 'WETH'},1555141.0409242637
71,{'symbol': 'WETH'},{'symbol': 'HEX'},1669004.4681122606
72,{'symbol': 'ERN'},{'symbol': 'WETH'},921753.2380587544
73,{'symbol': 'WETH'},{'symbol': 'ERN'},999880.7897018766
74,{'symbol': '10SET'},{'symbol': 'WETH'},2371281.910360364
75,{'symbol': 'WETH'},{'symbol': '10SET'},2551835.21644595
76,{'symbol': 'STAK'},{'symbol': 'WETH'},583026.2994443766
77,{'symbol': 'WETH'},{'symbol': 'STAK'},524929.2882280975
78,{'symbol': 'PAID'},{'symbol': 'WETH'},1104425.7810473724
