,token,total_tvl
0,{'symbol': 'WETH'},3787342362.74585
1,{'symbol': 'USDC'},437154805.2939889
2,{'symbol': 'SHIB'},85945916.94407152
3,{'symbol': 'FEI'},1005157759.3792424
4,{'symbol': 'DAI'},163827397.9710971
5,{'symbol': 'WBTC'},329053548.3733689
6,{'symbol': 'KISHU'},4027104.7803846183
7,{'symbol': 'LEASH'},9280348.352354867
8,{'symbol': 'ELON'},14244596.6923942
9,{'symbol': 'UNI'},248363564.8930636
10,{'symbol': 'LINK'},145533087.01362616
11,{'symbol': 'AKITA'},9266164.225130519
12,{'symbol': 'MATIC'},16015306.593610633
13,{'symbol': 'TEND'},31158.84342448936
14,{'symbol': 'eRSDL'},41638877.62145973
15,{'symbol': 'FEG'},5111131.911870411
16,{'symbol': 'LUSD'},219253126.07682008
17,{'symbol': 'WDOGE'},81105556.51142496
18,{'symbol': 'MKR'},69388671.20146543
19,{'symbol': 'AAVE'},49175988.82498591
20,{'symbol': 'ETH2x-FLI'},44277579.582704954
21,{'symbol': 'CARDS'},14896258.971017342
22,{'symbol': 'DPI'},88307989.06098323
23,{'symbol': 'RAI'},88537000.56368281
24,{'symbol': 'HEX'},13519407.605760254
25,{'symbol': 'WOO'},16541708.989666069
26,{'symbol': 'GLCH'},2587930.20600418
27,{'symbol': '⚗️'},40759012.93612331
28,{'symbol': 'TEL'},2841428.1558469064
29,{'symbol': 'FRAX'},45445813.24016606
30,{'symbol': 'ERN'},18293440.77315615
31,{'symbol': '10SET'},12398591.481615547
32,{'symbol': 'STAK'},2724524.494989215
33,{'symbol': 'PAID'},6802558.923991483
34,{'symbol': 'CoShi'},2033936.637884624
35,{'symbol': 'SHIH'},1072740.522838744
36,{'symbol': 'POLS'},26914292.491387103
37,{'symbol': 'SAND'},23711647.96626518
38,{'symbol': 'PERP'},20481517.907232888
39,{'symbol': 'VSP'},12869099.115610115
40,{'symbol': 'CEL'},12866456.303794792
41,{'symbol': 'PUSSY'},4551674.028561268
42,{'symbol': 'USDT'},411089016.7301267
43,{'symbol': 'TRU'},11237783.497749526
44,{'symbol': 'HOKK'},3262840.461802967
45,{'symbol': 'SANSHU'},2203657.125060023
46,{'symbol': 'renBTC'},46532220.30086159
47,{'symbol': 'VISR'},16704193.758982103
48,{'symbol': 'AMPL'},32287145.321622033
