,token,total_tvl
0,{'symbol': 'WETH'},3970105136.7956314
1,{'symbol': 'USDC'},565372504.1030269
2,{'symbol': 'SHIB'},23747587.292755857
3,{'symbol': 'FEI'},942461866.6430429
4,{'symbol': 'DAI'},178464068.4537143
5,{'symbol': 'WBTC'},376875128.8597472
6,{'symbol': 'KISHU'},1394528.1201558367
7,{'symbol': 'LEASH'},4564378.825664576
8,{'symbol': 'ELON'},9089335.69506754
9,{'symbol': 'UNI'},299800649.5665988
10,{'symbol': 'LINK'},136839780.23920795
11,{'symbol': 'AKITA'},3407067.4065742167
12,{'symbol': 'MATIC'},16761579.0705325
13,{'symbol': 'TEND'},30328.51568394295
14,{'symbol': 'eRSDL'},64219565.98118393
15,{'symbol': 'FEG'},3336274.5807109256
16,{'symbol': 'LUSD'},242742639.4128493
17,{'symbol': 'WDOGE'},66019851.58602792
18,{'symbol': 'MKR'},77314994.86618365
19,{'symbol': 'AAVE'},51264070.53562821
20,{'symbol': 'ETH2x-FLI'},45073670.45576413
21,{'symbol': 'CARDS'},9049907.012562698
22,{'symbol': 'DPI'},89219854.399778
23,{'symbol': 'RAI'},126693206.715886
24,{'symbol': 'HEX'},10777285.992910033
25,{'symbol': 'WOO'},13478773.969532123
26,{'symbol': 'GLCH'},1684066.9660767938
27,{'symbol': '⚗️'},42528286.75759139
28,{'symbol': 'TEL'},1423830.1500647103
29,{'symbol': 'FRAX'},46127509.87998537
30,{'symbol': 'ERN'},19724007.5347498
31,{'symbol': '10SET'},11030919.09041482
32,{'symbol': 'STAK'},3195170.2419517823
33,{'symbol': 'PAID'},6711660.259188942
34,{'symbol': 'CoShi'},564687.735184708
35,{'symbol': 'SHIH'},401179.8276961613
36,{'symbol': 'POLS'},28036236.329118367
37,{'symbol': 'SAND'},24808164.83423432
38,{'symbol': 'PERP'},19736728.302147698
39,{'symbol': 'VSP'},11429308.889768312
40,{'symbol': 'CEL'},21274977.818003997
41,{'symbol': 'PUSSY'},1969263.632982544
42,{'symbol': 'USDT'},480017103.360185
43,{'symbol': 'TRU'},16529073.631874772
44,{'symbol': 'HOKK'},1251525.6942133787
45,{'symbol': 'SANSHU'},648795.3586215158
46,{'symbol': 'renBTC'},43629091.63782162
47,{'symbol': 'VISR'},18840283.75229948
48,{'symbol': 'AMPL'},29000741.738477428
