,token,total_tvl
0,{'symbol': 'WETH'},3823878320.5804996
1,{'symbol': 'USDC'},454497123.59791726
2,{'symbol': 'SHIB'},85035508.00463954
3,{'symbol': 'FEI'},1008896773.8360152
4,{'symbol': 'DAI'},163746292.88117948
5,{'symbol': 'WBTC'},346033777.24769825
6,{'symbol': 'KISHU'},2377806.231703391
7,{'symbol': 'LEASH'},6684840.853956148
8,{'symbol': 'ELON'},15688982.284571888
9,{'symbol': 'UNI'},275937775.2728905
10,{'symbol': 'LINK'},142321459.27975735
11,{'symbol': 'AKITA'},7084150.094938309
12,{'symbol': 'MATIC'},15717704.571078109
13,{'symbol': 'TEND'},33813.36696173484
14,{'symbol': 'eRSDL'},46639500.06364855
15,{'symbol': 'FEG'},4576596.86322957
16,{'symbol': 'LUSD'},186889663.55812836
17,{'symbol': 'WDOGE'},85265968.74785943
18,{'symbol': 'MKR'},71405358.28423448
19,{'symbol': 'AAVE'},50474361.7187558
20,{'symbol': 'ETH2x-FLI'},43031795.05067334
21,{'symbol': 'CARDS'},12369414.282335335
22,{'symbol': 'DPI'},90811054.87368207
23,{'symbol': 'RAI'},89686520.76336229
24,{'symbol': 'HEX'},13087774.574132232
25,{'symbol': 'WOO'},15384778.290560082
26,{'symbol': 'GLCH'},2475286.173885328
27,{'symbol': '⚗️'},41220292.16331151
28,{'symbol': 'TEL'},2343974.5255518095
29,{'symbol': 'FRAX'},45233960.1193105
30,{'symbol': 'ERN'},20203653.005047847
31,{'symbol': '10SET'},12113471.257288575
32,{'symbol': 'STAK'},2896672.7902651126
33,{'symbol': 'PAID'},7254208.0118205985
34,{'symbol': 'CoShi'},841898.7514032786
35,{'symbol': 'SHIH'},856430.7374394515
36,{'symbol': 'POLS'},28168810.307422556
37,{'symbol': 'SAND'},23803077.428886533
38,{'symbol': 'PERP'},20609377.447007865
39,{'symbol': 'VSP'},13744522.646709535
40,{'symbol': 'CEL'},14395456.225758215
41,{'symbol': 'PUSSY'},5567095.18573764
42,{'symbol': 'USDT'},407041057.34870994
43,{'symbol': 'TRU'},9923967.048652194
44,{'symbol': 'HOKK'},2476095.1287232954
45,{'symbol': 'SANSHU'},1400057.4025936045
46,{'symbol': 'renBTC'},47127371.46824655
47,{'symbol': 'VISR'},16552571.425940668
48,{'symbol': 'AMPL'},34504867.08444948
