,token,total_tvl
0,{'symbol': 'WETH'},2023077417.6534188
1,{'symbol': 'USDC'},420703424.19481105
2,{'symbol': 'SHIB'},4223205.402022528
3,{'symbol': 'FEI'},677476269.146476
4,{'symbol': 'DAI'},81889621.05542427
5,{'symbol': 'WBTC'},147917560.52993077
6,{'symbol': 'KISHU'},3389938.319430507
7,{'symbol': 'LEASH'},5190264.845379005
8,{'symbol': 'ELON'},8348648.248301872
9,{'symbol': 'UNI'},129802562.4771363
10,{'symbol': 'LINK'},56684224.30831371
11,{'symbol': 'AKITA'},3943638.6331923055
12,{'symbol': 'MATIC'},12523770.302964928
13,{'symbol': 'TEND'},14548.661107864678
14,{'symbol': 'eRSDL'},8617127.947194418
15,{'symbol': 'FEG'},7113438.39864631
16,{'symbol': 'LUSD'},882853.5629863593
17,{'symbol': 'WDOGE'},45354675.61773112
18,{'symbol': 'MKR'},39215559.97028247
19,{'symbol': 'AAVE'},29577709.23393617
20,{'symbol': 'ETH2x-FLI'},7179205.209294041
21,{'symbol': 'CARDS'},21877606.487980507
22,{'symbol': 'DPI'},46144285.79681465
23,{'symbol': 'RAI'},36595193.84198185
24,{'symbol': 'HEX'},12061071.941466996
25,{'symbol': 'WOO'},6915608.768143637
26,{'symbol': 'GLCH'},1507678.4640904607
27,{'symbol': '⚗️'},25063438.59751639
28,{'symbol': 'TEL'},1457813.401468606
29,{'symbol': 'FRAX'},30899484.249166027
30,{'symbol': 'ERN'},4928633.743500184
31,{'symbol': '10SET'},12999188.035050925
32,{'symbol': 'STAK'},1282344.8965141433
33,{'symbol': 'PAID'},2390008.6499473182
34,{'symbol': 'CoShi'},925588.2767680909
35,{'symbol': 'SHIH'},633746.1132489487
36,{'symbol': 'POLS'},13258389.98995263
37,{'symbol': 'SAND'},14394897.89630433
38,{'symbol': 'PERP'},5759281.424084676
39,{'symbol': 'VSP'},5014768.197745625
40,{'symbol': 'CEL'},5437202.346111434
41,{'symbol': 'PUSSY'},1171177.6909262603
42,{'symbol': 'USDT'},369882192.8329315
43,{'symbol': 'TRU'},2817492.9407409714
44,{'symbol': 'HOKK'},1218658.4997377717
45,{'symbol': 'SANSHU'},556273.2257201705
46,{'symbol': 'renBTC'},16754263.392156417
47,{'symbol': 'VISR'},5157788.056864533
48,{'symbol': 'AMPL'},14460196.127779888
