,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},14259588.674481528,3296,29455276.675756,16752.393090669064155815,151207147.3770665610115687942820143,4.0,5.0,3286.0,1406.0,13916275.91477775,1880.0,15557132.950781345,29473408.865559094
1,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},8915421.736887913,1647,8973.342496387853620535,15798567.980224,85727865.74237954706362643378045264,2.0,3.0,1642.0,855.0,8365914.672097216,787.0,7421921.403661778,15787836.075758994
2,0x7a809081f991ecfe0ab2727c7e90d2ad7c2e411e,{'symbol': 'USDC'},{'symbol': 'CAW'},3751112.345892721,263,1769822.568567,40073301594049.238722166119631593,7999617.442598125938280466307992202,0.0,0.0,263.0,173.0,670354.5249652108,90.0,1100357.5168015512,1770712.041766762
3,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},1119701.4280241912,525,4605169.723418348309446402,2581.915151429120570821,16757535.49204987316684990246038931,2.0,2.0,521.0,277.0,2166923.755197775,244.0,2384829.857323792,4551753.612521566
4,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1441067.6041500384,398,1333.751317717813894687,186859374515.613234150830505476,4834307.519735960724748466087191637,1.0,0.0,397.0,257.0,1113086.655894841,140.0,1230728.0544454812,2343814.710340322
5,0xd3d2e2692501a5c9ca623199d38826e513033a17,{'symbol': 'UNI'},{'symbol': 'WETH'},1378299.8000773394,217,759560.505441464892094853,2059.820289458598349027,19495631.4550014309498621477124891,0.0,2.0,215.0,104.0,1847354.7977180209,111.0,1775193.6870262884,3622548.4847443094
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},707432.4023273125,1225,695635515528983.702602513,1820.978857319052958936,6983031.853491198198605888141890882,0.0,0.0,1219.0,232.0,1382284.5298664684,987.0,1800270.6297021834,3182555.1595686516
7,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,{'symbol': 'X2Y2'},{'symbol': 'WETH'},2929790.0114714336,184,5274065.256673876925755503,540.290342610565556565,5023107.097605312202072768824134941,0.0,0.0,184.0,103.0,535312.2051204838,81.0,414136.192053918,949448.3971744018
8,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1145358.7492023672,248,2969889515206.681167719688242936,723.191095379490910892,14312913.65155163615730204893582534,0.0,0.0,248.0,108.0,553845.7078918517,140.0,720060.0878835721,1273905.7957754238
9,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,{'symbol': 'HEX'},{'symbol': 'WETH'},1257768.3709635965,2447,118872155.51250057,3752.215232739965320447,1024839.934754107621955149000082447,0.0,2.0,2444.0,562.0,3302121.8653003755,1882.0,3309493.538723565,6611615.404023941
10,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,{'symbol': 'USDC'},{'symbol': 'USDT'},472792.3120585916,233,540025.251082,540977.202696,18256873.76355099101785402270278459,0.0,0.0,233.0,96.0,272258.83560226485,137.0,268186.05687287764,540444.8924751425
11,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,{'symbol': 'PAXG'},{'symbol': 'WETH'},826884.0032818473,126,941.551699729836431544,993.209459721503102331,21535877.75511615315416338347530296,1.0,0.0,125.0,51.0,737551.2497292347,74.0,1013058.5097424348,1750609.7594716696
12,0xec54859519293b8784bc5bf28144166f313618af,{'symbol': 'DAI'},{'symbol': 'O'},882879.8896446851,32,91229.432700503881184449,13514190752.607779724955409753,1647372.241029219102327123470409702,0.0,0.0,32.0,14.0,4106.738706029727,18.0,87122.92909894146,91229.66780497119
13,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1114783.1698691847,192,45154901178572.479042483278317751,924.316346439458704282,2394628.778817789130911395115191212,0.0,1.0,191.0,84.0,832260.5658155187,107.0,800459.249035596,1632719.8148511148
14,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,{'symbol': 'STARL'},{'symbol': 'WETH'},584836.6511413673,221,236773643887.222781307811806405,632.476473488078798932,4590066.046529555038172535833680362,0.0,0.0,221.0,106.0,547816.8883362832,115.0,566393.1668380263,1114210.0551743093
15,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,{'symbol': 'WETH'},{'symbol': 'LOOKS'},977645.7860566797,253,212.237067383974292523,746499.515960526266395335,1228442.487124975869121098687454631,1.0,0.0,252.0,82.0,185668.6634548323,170.0,188798.78936002415,374467.4528148564
16,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},598766.959574306,254,36540880679.824331444714811085,216.823271883737565478,1669068.168684572879114411677842907,0.0,0.0,254.0,133.0,185880.5834936847,121.0,195208.99614552152,381089.57963920623
17,0x453a43e2bf3080f7a23c9bb034ccdd869e306102,{'symbol': 'WETH'},{'symbol': 'STRNGR'},191076.33152498445,337,130.167903342650643837,16757.613581173955021615,1228390.508024229349797489615165773,1.0,2.0,334.0,92.0,116788.17219147329,242.0,111484.06786312499,228272.24005459828
18,0xc2adda861f89bbb333c90c492cb837741916a225,{'symbol': 'MKR'},{'symbol': 'WETH'},150723.82396461995,40,123.830941965031015635,80.577968604378171872,3983834.354434575592840429313130779,0.0,0.0,40.0,16.0,68291.75778070843,24.0,73637.2600203631,141929.01780107152
19,0xdd39323c337c33d0285c1d4228a1a46a8502c79f,{'symbol': 'HATI'},{'symbol': 'USDC'},520206.654283298,373,166153767569495.902545083237925782,882105.646776,992117.8286248131606344533751106508,0.0,0.0,373.0,166.0,469391.2405402149,207.0,413236.0646298323,882627.3051700471
20,0x25647e01bd0967c1b9599fa3521939871d1d0888,{'symbol': 'WETH'},{'symbol': 'SUPER'},1598260.6356203891,52,124.433191811860185015,1206649.468515860037631237,6933810.285630720405760548043756873,2.0,2.0,48.0,15.0,77785.45851683273,33.0,140852.6336575623,218638.09217439505
