,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,2894,22550470.726461,11200.949272657690031785,200200334.7273527170827148232336642,2.0,8.0,2884.0,1275.0,11953167.146785548,1609.0,10608937.115936182,22562104.262721732
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,520,870.13338789025045455,154954236773.235374371432951619,5452613.956224672469687402096144579,0.0,1.0,519.0,317.0,819404.7470339265,202.0,921617.7257228119,1741022.4727567383
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,2013,5580.048575357249129255,11228491.210641,94168745.03487976022690734322338066,1.0,5.0,2007.0,1039.0,5301380.787164026,968.0,5912561.090127491,11213941.877291517
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,410,58595.560496427754360428,237.482196018752317793,980474.107648518395412903543919718,0.0,0.0,410.0,208.0,241626.90158028432,202.0,237596.78741113973,479223.68899142405
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,504,5614251912822.782890452072310278,1376.117772957819806376,16505398.58233335717291602973550711,0.0,0.0,504.0,222.0,1599472.1240415168,282.0,1182520.2491439919,2781992.373185509
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,124,10135066870510.064817663942406373,273.862414593346624054,3261771.549218570885800562784373507,1.0,0.0,123.0,56.0,268005.03358856495,67.0,284655.49274243484,552660.5263309998
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,2390,1072738080556836.32681947,2257.224720442804108029,6931599.839090799245514364497257516,0.0,0.0,2386.0,689.0,2588045.013550516,1697.0,1914830.9523872996,4502875.965937816
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,23,21.60380598904059516,135.862612286115313348,6598869.126887951187863789404988857,0.0,0.0,23.0,12.0,157467.8161012675,11.0,111684.77789981825,269152.59400108573
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,417,3224799.417348683139868146,1623.261356600973701383,18437743.53021901348514544297258665,1.0,6.0,410.0,257.0,1674800.6500918732,152.0,1566323.0988443678,3241123.748936241
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,52,87.556209768326120176,1002604.337434821285936608,15325315.42925633341840731260811524,4.0,5.0,43.0,16.0,74032.54648422595,27.0,103798.01381784257,177830.56030206854
10,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,{'symbol': 'WETH'},{'symbol': 'LOOKS'},839047.4421875258,299,349.938399045231933658,970798.341562547423032485,435876.4562304943623537570802829982,0.0,0.0,299.0,114.0,350366.3914126091,185.0,354390.97110441566,704757.3625170247
11,0xc0bf97bffa94a50502265c579a3b7086d081664b,{'symbol': 'STRONG'},{'symbol': 'WETH'},200537.44978142795,102,8954.614581620253144101,45.653595333127562181,947006.6271406068475173194689344892,0.0,0.0,102.0,65.0,49169.70734224957,37.0,42537.969202996115,91707.67654524569
12,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},523971.0720403643,544,145517444525.019181964236244008,1030.180697239491146842,2064446.179944455995590166851866938,0.0,0.0,544.0,311.0,1041891.2369111709,233.0,1027419.4239896932,2069310.660900864
13,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,{'symbol': 'USDC'},{'symbol': 'USDT'},826107.9470167655,227,990582.464668,1000341.146423,32980173.4897535161761562969617497,0.0,2.0,225.0,93.0,494114.3724228774,132.0,500941.82978604635,995056.2022089238
14,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,{'symbol': 'X2Y2'},{'symbol': 'WETH'},1446799.3058740809,268,8996102.719332139361484752,1014.421291612783499696,6405104.451039513672542299772042765,0.0,0.0,268.0,175.0,1016773.6601030645,93.0,1025756.7782731017,2042530.4383761662
15,0x05be6820730b30086d6355c44c424230aaff41fb,{'symbol': 'WETH'},{'symbol': 'VEMP'},151005.5442348234,40,90.495658104477786468,4725595.317643106508382514,2892944.683163647227294092335410665,0.0,0.0,40.0,17.0,44936.532089180015,23.0,135000.74002326615,179937.27211244617
16,0xd3d2e2692501a5c9ca623199d38826e513033a17,{'symbol': 'UNI'},{'symbol': 'WETH'},4125362.747006332,154,282720.251039879840047325,706.58941388448305284,21495280.02707916501568587446368464,0.0,5.0,149.0,75.0,762037.7824025492,74.0,665434.3068701881,1427472.0892727373
17,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,{'symbol': 'STARL'},{'symbol': 'WETH'},2312116.139487418,219,293532490442.885763920439707242,574.275409317714929766,4686195.828574396913236026849584806,0.0,0.0,219.0,102.0,580022.0564466248,117.0,576088.8379135312,1156110.894360156
18,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,{'symbol': 'PAXG'},{'symbol': 'WETH'},1534478.3317262,81,627.775560641383422624,560.64802759391523715,23165887.23838406564239506635383145,0.0,0.0,81.0,35.0,604910.2295667242,46.0,527986.1707927141,1132896.4003594383
19,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,{'symbol': 'HEX'},{'symbol': 'WETH'},1596645.0078543783,698,5691819.81594582,372.701681900379681227,1886634.220266322648805268726603219,0.0,0.0,698.0,263.0,379030.8154325468,435.0,373708.14367982,752738.9591123668
20,0x25647e01bd0967c1b9599fa3521939871d1d0888,{'symbol': 'WETH'},{'symbol': 'SUPER'},863084.5121807939,144,364.224426629340124414,3787420.062974712319155607,8398957.947789158709318232728655242,1.0,2.0,141.0,70.0,353277.5822539751,71.0,382654.0792104041,735931.6614643792
21,0x7c5f2a5d428d713e545a05ec1b4bf49bf656818f,{'symbol': 'MOOV'},{'symbol': 'WETH'},350531.53735205205,82,9036452.785792948386522052,72.926105390138127357,376746.2539294575517756246194290272,0.0,0.0,82.0,33.0,70156.14406199643,49.0,76617.55179932344,146773.69586131987
22,0x5083b16da538c5022744526122243cf3bddb3bf2,{'symbol': 'ALI'},{'symbol': 'USDC'},151548.94043904523,14,3110730.139867630542580943,76035.226039,2253602.820231213655574640120113784,0.0,0.0,14.0,6.0,42910.195219249836,8.0,33162.49448195811,76072.68970120794
23,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,{'symbol': 'AUDIO'},{'symbol': 'WETH'},526171.8430395874,79,781091.411366613539765968,159.594087825119361801,3229472.267339325954872068613084547,0.0,0.0,79.0,37.0,152438.9579507693,42.0,170226.205824825,322665.1637755943
24,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,{'symbol': 'MC'},{'symbol': 'WETH'},793550.7097531946,64,284155.217494179318645902,144.673811908053431883,30656437.94795679059759802311989858,4.0,4.0,56.0,46.0,233927.7537737131,10.0,57526.38343088798,291454.1372046011
25,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,{'symbol': 'BOND'},{'symbol': 'USDC'},210846.09858932087,84,132027.09244027555692001,427758.500344,6219310.098599012604476017691780303,0.0,2.0,82.0,43.0,229473.89592402126,39.0,198500.82267576715,427974.7185997884
26,0xdf60e6416fcf8c955fddf01148753a911f7a5905,{'symbol': 'KUMA'},{'symbol': 'WETH'},92236.88630493727,76,4585815093682.973787079109960778,59.379401196456106989,2519133.436231404180536518154292604,1.0,0.0,75.0,33.0,71076.69160940989,42.0,48728.56588326399,119805.25749267387
27,0x3827f0e43bb7d52a2ddd40eb8812180394a21b0d,{'symbol': 'WETH'},{'symbol': 'WRLD'},551270.1034601586,71,38.951817894743119702,794544.91885581610717833,44361.63969553329791808336957551256,0.0,0.0,71.0,31.0,50344.364453593866,40.0,33826.28767135366,84170.65212494752
28,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,{'symbol': 'SAND'},{'symbol': 'WETH'},1530314.4706787844,427,1102409.527114653820632509,737.539695196688682852,4358605.334041995229398990534974507,0.0,3.0,424.0,202.0,691405.9366379243,222.0,801865.7536645524,1493271.6903024768
29,0x7b28470032da06051f2e620531adbaeadb285408,{'symbol': 'MPL'},{'symbol': 'USDC'},196666.03958277384,32,6111.681032115748393146,145133.72347,1929636.390979189276586454716552134,0.0,0.0,32.0,19.0,81956.7367055682,13.0,63271.8255276708,145228.562233239
30,0x5fa464cefe8901d66c09b85d5fcdc55b3738c688,{'symbol': 'TOKE'},{'symbol': 'WETH'},324488.2937726548,41,15680.715392178981971696,45.92500558687153379,10310993.00893348089184132900493634,0.0,8.0,33.0,16.0,60043.378499183185,17.0,32183.901217850518,92227.2797170337
31,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,{'symbol': 'WOO'},{'symbol': 'WETH'},234388.79799118807,175,3892515.451827993092197691,368.243591223783680279,4289154.4458343783623660524015529,0.0,0.0,175.0,79.0,342069.736215181,96.0,400401.46914490557,742471.2053600866
32,0xbf6dcdfe6e138428f5abe709e33e8ac1f7780e48,{'symbol': 'KIBA'},{'symbol': 'WETH'},330236.1359516005,75,12243197710.050034073328653218,76.869549254956303494,991576.5299396033081384243565901926,4.0,0.0,71.0,37.0,101250.6316085118,34.0,52977.28237852874,154227.91398704055
33,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,{'symbol': 'UFO'},{'symbol': 'WETH'},454675.8526302363,166,114867346221.747080266059505116,119.247467426724276324,5463861.247050317814885283805308801,1.0,0.0,165.0,47.0,116394.87696505949,118.0,123510.09958488845,239904.97654994793
34,0x452c60e1e3ae0965cd27db1c7b3a525d197ca0aa,{'symbol': 'VADER'},{'symbol': 'WETH'},174793.64193638935,54,72230499.978923951204971111,101.426127520093148896,2272268.770204926861724984133329822,0.0,0.0,54.0,17.0,98643.73142679162,37.0,105949.34423640434,204593.07566319598
35,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,{'symbol': 'WETH'},{'symbol': 'FLOKI'},294934.39508830546,128,66.885995181476316202,16958995555.464034616,2499514.255391184797104685306134729,28.0,0.0,100.0,44.0,51388.93677986803,56.0,83302.89503866609,134691.83181853412
36,0x3854612b93b140726167cca5418b01e832515d42,{'symbol': 'HIGH'},{'symbol': 'WETH'},402874.9293654572,68,250076.344018613601182883,217.926536392022315006,5143590.353270150704126488560998195,0.0,0.0,68.0,36.0,212461.88997259573,32.0,221549.379130545,434011.26910314074
37,0x5f6fbe81171d0f52cc58d6a2ac6ee1a9e52d18d2,{'symbol': '10SET'},{'symbol': 'WETH'},180630.39932810303,24,6440.65194078840152224,7.391464047848162145,6087845.646596171731279616560898095,0.0,0.0,24.0,19.0,10385.565623519655,5.0,4499.612084485217,14885.17770800487
38,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,{'symbol': 'RAD'},{'symbol': 'USDC'},195357.1706942544,56,141457.205392281363449072,253869.201369,3698247.513011648747766392974975725,0.0,0.0,56.0,24.0,109500.21596582161,32.0,144482.99479094348,253983.2107567651
39,0xaae64809138f576b0b50f1d898dd99055327c2d3,{'symbol': 'MRI'},{'symbol': 'WETH'},179283.10579118965,102,6967858.111436178652783957,57.267800633556088751,747929.7861165103930594819053905597,4.0,0.0,98.0,52.0,68153.94506271234,46.0,46622.575546583466,114776.52060929581
40,0xcaa004418eb42cdf00cb057b7c9e28f0ffd840a5,{'symbol': 'WILD'},{'symbol': 'WETH'},853370.2454648678,101,852770.76321033787746839,160.290990093421418727,3680084.834700021848980887891263679,1.0,1.0,99.0,41.0,193709.39953405832,58.0,129093.79338336497,322803.1929174233
